Column1.1.1,Column1.1.2,Column1.1.3,Column1.1.4,Column1.1.5,Column1.1.6,Column1.1.7,Column1.1.8,Column1.1.9,Column1.1.10,Column1.1.11,Column1.1.12,Column1.1.13,Column1.1.14,Column1.1.15,Column1.1.16,Column1.1.17,Column1.1.18,Column1.1.19,Column1.1.20,Column1.1.21,Column1.1.22,Column1.1.23,Column1.1.24,Column1.1.25,Column1.1.26,Column1.1.27,Column1.1.28,Column1.1.29
28,1853,62273,977,1127,2931,10209,1071,4074,6361,9242,12222,877369,157415,10158,295992,296906,18181,249602,33798,160,159,3361119,231807,0,0,0,1,0
28,1395,55274,502,774,1506,6719,747,1923,418,8083,5768,933283,87232,15181,258924,252579,33494,184107,289085,116,115,396352,582875,29231,0,0,1,0
29,918,66898,408,532,1224,5093,477,2497,3079,4575,749,958267,51962,16332,138117,137528,6186,103925,145219,233,231,7287191,461365,1765,0,0,1,0
29,384,26664,171,179,512,3351,32,18,1838,2512,5399,985267,18815,211,144349,143885,4326,128597,151512,179,178,6949108,209758,1587,0,0,1,0
29,343,22897,131,164,394,3041,345,1247,1698,2601,374,983448,2453,26153,150088,149561,5079,134174,156943,170,169,668307,227892,12879,0,0,1,0
29,3721,291156,1557,1886,4672,5954,629,2267,3621,3709,6802,853536,25419,1119,128085,12834,9948,102363,140899,40,39,7824365,726718,9375,0,0,1,0
29,2394,200751,924,652,2773,7947,764,3031,4957,8714,9094,875223,166432,10029,120042,119764,6115,102721,129269,32,30,8386663,47707,26829,1,30704,1,0
29,6198,280885,2948,3032,8845,10301,1247,3945,5373,99,11835,74022,48474,7129,128524,246438,155095,95711,451235,92,79,4532069,2923702,26415,1,17901,1,0
29,233,198639,969,1549,2907,1005,1085,3488,6109,11754,10465,853519,210864,1024,11623,117548,8,101904,127829,44,43,8525009,621228,18182,0,0,1,0
29,3126,216433,1422,171,4266,20056,1962,7066,11593,4128,21197,793017,340323,7223,112938,148616,112785,101075,493795,47,43,6924133,3174239,26829,1,23999,1,0
29,4542,412897,2627,2828,788,17763,1548,7535,8812,19646,22606,828413,242089,8144,111097,110394,6948,95591,134134,55,54,9090929,657505,625,0,0,1,0
29,1442,132378,636,813,1907,9183,807,411,4594,1194,12331,89344,140599,10905,108209,108983,7472,95337,122382,41,40,9182258,635445,2632,0,0,1,0
29,2834,259459,153,19,4591,19016,1765,7795,5891,132972,23384,820103,240306,7394,107437,1089,448,101411,118036,37,35,9156389,422204,13514,1,13345,1,0
29,2212,191127,847,872,2542,14481,1323,5931,7602,16869,17792,872269,166178,9817,117289,115543,5423,102447,123349,59,54,8640693,447064,19643,3,13034,1,0
29,2924,248182,763,1376,2288,1438,139,4804,10196,20536,14412,813511,25834,7496,120324,117742,11826,98376,137194,18,17,8486482,770273,15789,0,0,1,0
29,5046,40264,1981,1808,5944,1553,1412,6175,9459,16588,18525,750252,405978,6202,121711,126569,17578,94282,158408,70,65,7978844,1264059,51825,4,46812,1,0
29,1862,139721,657,88,1972,11768,1088,4815,6289,11581,14445,846314,202961,8367,131907,133051,17013,89632,175292,123,122,7502249,957367,1087,0,0,1,0
29,3622,289166,1519,1569,4557,15818,1486,5686,10567,17853,17057,823127,260295,8139,126799,12419,14475,75114,142733,85,81,7983538,980468,4188,2,16903,1,0
29,3817,307194,1423,1953,427,15974,1484,7444,11368,982,22332,780571,316367,6394,124337,12453,12293,86056,145016,81,73,8047895,790626,51515,7,54507,1,0
29,2914,218441,1266,1405,3799,884,806,4038,402,3577,12114,811683,25489,6808,133375,132395,3724,126191,136267,19,18,7497527,34505,56757,0,0,1,0
29,1571,129696,784,964,2352,9881,963,4313,5713,10177,12938,915004,108053,11766,11971,121406,6233,116152,146834,46,45,8254439,400016,0,0,0,1,0
29,365,310296,1332,1586,3996,12888,136,4768,7887,16591,14305,828054,281404,8686,113443,117924,10032,106029,136102,47,43,8501698,764439,2549,1,2039,1,0
29,1858,156096,807,966,2422,14852,1349,6196,10852,20354,18587,871817,155419,9245,120424,119065,8028,10609,130552,51,50,840061,579431,4444,0,0,1,0
29,4477,364706,2222,2162,6666,1242,1173,6515,6913,8759,19546,798603,311552,7804,124704,121786,974,96056,132483,40,38,8145404,783331,40,1,15565,1,0
29,3093,257175,1421,1326,4263,16085,1397,5872,9976,9944,17616,798922,297853,7539,117212,120176,886,102748,130937,54,51,8313844,713945,22807,2,878,1,0
29,1916,161811,876,1304,2627,1535,1563,5051,1005,25247,15154,871119,168703,9442,119284,118387,4524,107536,125763,56,55,8446844,398617,4167,0,0,1,0
29,2304,19571,1109,1246,3327,13739,1407,4893,953,4813,14679,845012,210991,845,118831,118232,78,104459,128514,45,42,8494489,621578,25532,2,10459,1,0
29,2141,189207,1067,83,3201,21341,2041,8834,12645,31928,26502,876956,176197,10915,114023,112564,5865,101245,120118,41,39,8835463,453972,26415,1,6373,1,0
30,549,33988,292,28,875,3979,394,1886,2112,2795,5657,969481,3365,17157,158648,161524,11581,146825,18414,159,158,6194881,436287,2,0,0,1,0
30,371,22359,128,154,383,2939,283,1079,1508,3054,3236,985059,16943,20747,162475,165903,1261,141054,189865,206,205,6032312,46712,5385,0,0,1,0
30,37,20901,121,145,362,4895,48,1744,2538,5162,5231,981851,19279,19195,177245,176962,15426,150611,205038,173,172,5653177,49668,2,0,0,1,0
30,1385,72907,26,277,779,5949,559,2263,3494,5378,6789,913327,99262,11203,195542,191519,20743,14658,217788,54,53,5262857,658818,0,0,0,1,0
30,1986,109868,528,466,1584,8032,737,3112,4613,8553,9335,850571,205557,9381,18024,182166,22698,141365,229299,56,53,5532399,750638,36,1,3334,1,0
30,2489,111752,1045,1032,3135,2187,1738,1266,18154,13347,37979,78698,325397,666,182862,229315,104268,144489,451443,88,80,4489636,1651683,35294,2,29543,1,0
30,1326,68285,275,362,825,5842,703,1891,2621,5976,5672,92168,122766,1455,181678,199613,82695,148963,485121,74,68,5150317,1404148,43939,1,3268,1,0
30,41,24419,127,155,381,6679,592,3235,4206,6524,9706,96492,40797,15828,171195,167986,7137,154564,175869,53,52,5952412,254096,32759,0,0,1,0
30,1717,110192,651,65,1952,9458,868,3776,4552,7104,11327,886176,141851,1033,160229,156975,18659,120653,208999,80,77,6415905,756979,26761,2,28855,1,0
30,1783,105764,497,429,149,8246,752,3055,4937,8127,9165,899521,133697,12345,165679,171016,33965,125149,308256,86,80,5933044,991262,29412,2,26421,1,0
30,3989,17731,1397,1423,4191,9006,893,3575,5257,8791,10724,806405,309082,786,164209,230818,129916,116706,490379,114,106,4444546,21576,41935,2,26269,1,0
30,1344,6386,41,279,1229,8134,754,3084,3955,6199,9252,905047,146708,13387,205326,212369,53893,155998,481069,92,87,4750163,996696,43902,1,24107,1,0
30,2096,123585,404,389,1213,5874,619,2211,3444,4385,6634,873649,185577,10407,178617,167625,28944,104037,201062,42,41,5897015,1020737,0,0,0,1,0
30,2462,120518,957,885,2872,8359,769,2887,3761,6619,8661,859304,201009,10074,185416,207176,74415,134008,467184,168,153,4895876,1404492,36,5,31059,1,0
30,198,10608,958,896,2873,792,833,2865,4184,773,8595,873026,189187,10259,181073,18853,43835,125057,416632,206,201,535687,1033012,678,1,4789,1,0
30,2733,134192,1044,1207,3132,6274,744,2216,3089,5298,6647,828461,254275,8466,191302,208498,85364,128482,493983,151,137,4910733,151012,35,7,30232,1,0
30,1961,103716,739,646,2216,11818,1049,5046,5627,9345,15139,811465,285417,8258,183988,190313,33374,149402,255384,96,88,5287679,98539,51587,4,40313,1,0
30,1867,103653,229,267,688,7683,731,4013,4554,2811,12038,793945,294358,6744,183978,178739,20369,141824,200383,24,23,5553172,646242,69388,0,0,1,0
30,3142,184233,1535,1174,4605,14478,1403,7497,8873,982,22492,846716,207521,8703,182384,17288,32726,75458,210314,64,61,586403,1645954,5625,2,2609,1,0
30,1662,86989,506,634,1518,7947,977,1429,2157,7903,4287,894734,153032,1259,193559,191327,4823,181419,195486,24,23,5232959,1627,5122,0,0,1,0
30,2687,174945,127,1398,3811,8562,822,338,4051,5001,10141,822089,239438,742,157608,15437,11604,133691,177753,63,61,6509571,523213,24528,1,6555,1,0
30,2797,150423,105,1138,3151,8534,873,294,3933,9911,8821,817788,294735,805,157843,187135,9579,127185,493978,65,62,5377416,1898339,38596,2,39725,1,0
30,4307,25124,1598,1837,4793,16197,1532,7662,9703,10075,22987,723184,462327,5267,146547,175878,104366,123829,499732,41,36,5832614,2169129,55357,2,28496,1,0
30,1263,75937,393,493,118,11883,112,4195,6848,13028,12585,85178,19696,8398,156651,165168,29709,149608,308845,46,44,6010943,899335,28571,1,11262,1,0
30,2032,137598,519,528,1556,10003,89,5386,7287,9939,16157,796518,29039,6829,152389,147356,14958,113177,167705,30,28,677176,696638,57627,1,2559,1,0
30,38,185209,1898,1867,5695,12385,1399,5226,6623,178,15678,772426,380588,678,138801,208072,133032,116852,446568,78,73,4873991,2750764,49296,1,7626,1,0
31,689,41271,353,397,1059,22733,1828,1218,18366,17327,3654,620008,649586,2232,168088,168185,3274,160746,174548,391,371,5992319,512907,14521,1,20456,1,0
31,1091,59237,655,553,1965,16046,1363,8314,13203,11054,24942,871933,169649,9316,181383,184172,10718,170612,255594,285,284,5429971,304605,0,0,0,1,0
31,1763,94794,862,116,2587,23723,1959,12761,16917,14314,38283,665432,5628,321,190286,191945,8688,18212,245221,347,331,5378252,999021,4663,0,0,1,0
31,2216,11613,1099,1269,3296,33884,2453,21312,1965772727,1357408333,63935,743407,373663,4864,197369,191144,12386,164623,202838,36,35,5240477,403727,21739,0,0,1,0
31,1901,91334,747,585,2242,16616,153,4668,1965772727,1357408333,14004,68618,478869,3481,19097,243225,124358,166105,506094,36,27,4804349,1421386,55556,1,7219,1,0
31,7634,206943,4007,4047,12022,19971,1794,8644,11304,1357408333,25932,617599,646193,2122,429972,361507,143785,182948,50469,89,80,2710741,1346773,38095,1,29605,1,0
31,1263,64189,523,422,1569,23582,204,12145,2146,14845,36436,750482,423017,5363,185216,207342,89192,156509,496266,50,44,5083242,1720175,46,1,14527,1,0
31,3118,108426,1103,613,3309,1692,1562,7272,8439,1357408333,21815,652619,541595,277,186835,309994,147521,167988,495912,106,82,3477405,1805717,9302,1,9405,1,0
31,1755,92047,823,839,247,21734,1817,9025,1169,1357408333,27076,650654,561522,2774,173646,198375,79359,159422,479003,89,78,5244702,1284007,40541,3,32199,1,0
31,1536,86794,437,425,1312,25864,2309,4794,1965772727,1357408333,14381,716985,422772,4219,169677,186524,74795,153279,48463,65,61,5648967,1769242,25,1,20235,1,0
31,6544,176077,3296,3841,9889,20335,1851,8856,13989,13665,26567,645141,575765,2683,466647,368745,146498,155784,497381,191,148,2690615,1567692,33333,5,33539,1,0
31,4496,238738,1275,1578,3826,39874,2414,2582,7286,1357408333,77459,599295,68796,1783,259754,247393,66173,160162,39113,59,33,5310546,1375222,49206,1,34322,1,0
31,1681,103571,718,821,2153,21757,1846,12206,15377,10777,36619,729838,405917,466,15962,161222,15033,140285,19315,46,45,6161228,587203,40,0,0,1,0
31,5363,153056,2464,2325,7392,2076,1727,9045,13154,1734,27135,682414,500224,3489,454088,356508,131242,147322,499324,391,299,2854053,142547,49798,10,51637,1,0
31,1749,75615,721,832,2164,24909,1986,13968,24141,7321,41905,72167,426443,4485,20335,23616,71778,17594,40061,188,171,4322137,111324,38667,3,30562,1,0
31,2922,11358,1009,1162,3026,1753,1619,7971,13951,16408,23912,742992,429825,5417,220614,267645,103614,151125,493904,159,142,3886436,1339209,56164,3,485,1,0
31,3905,131809,1722,1998,5167,19171,1696,9356,13877,13413,28069,699313,463248,3933,252459,306159,118221,172066,499546,245,188,3375361,1394537,50286,8,42372,1,0
31,8396,30853,4881,7308,14642,7388,655,2283,1965772727,1357408333,685,581173,747565,1464,242132,308003,103015,240739,442856,18,16,3674858,2216423,85,1,16314,1,0
31,2118,121373,1064,1362,3192,25137,2144,10654,20489,5758,31961,724914,397746,4365,177371,174791,14478,142952,193037,63,62,5730215,504016,18182,0,0,1,0
31,2328,109297,1006,1324,3018,27399,2347,1279,24101,1357408333,38369,70304,476217,4112,218823,213166,51823,14108,286114,58,56,4695139,1169473,41379,1,28299,1,0
31,1673,9849,753,789,2259,20198,1656,10888,15034,20667,32663,618739,657339,2171,162295,169537,14847,153519,199358,59,54,5886067,509235,47761,1,25126,1,0
31,5172,185918,2669,2621,8006,19757,1658,6645,6954,1357408333,19935,634261,6147,2503,200523,281899,130041,9286,457439,91,71,3594875,1760823,38333,2,25549,1,0
31,9095,228661,4158,4655,12474,21516,1885,9856,14352,1357408333,29568,582815,759623,1503,467963,385167,135228,156682,489309,135,111,2514062,1267533,44444,2,29512,1,0
31,1801,101977,807,1057,2422,26995,217,16875,29087,1357408333,50626,758438,329751,5099,176884,176857,6561,160048,186842,58,57,5663275,238483,50769,0,0,1,0
31,2229,98605,1097,1627,329,30401,2124,24317,40342,1357408333,7295,724671,397016,435,242346,231861,26496,187586,260819,60,55,4423502,606539,58025,0,0,1,0
31,5917,161774,3061,4114,9182,20778,192,10303,13383,1357408333,3091,686166,517671,3551,468618,361126,151711,157586,499819,130,94,2733901,174478,41538,1,22543,1,0
32,1538,110648,951,699,2853,21995,1919,12421,1463,13706,37263,678359,526637,3496,138305,138989,4312,130982,148204,100,99,7192097,232734,35,0,0,1,0
32,2184,117389,955,921,2865,22509,1827,12848,1539,13342,38544,637052,60407,2546,144683,223014,144402,135017,498411,228,186,5375158,2305331,4167,1,1901,1,0
32,2192,116662,971,112,2913,22686,1952,10729,21804,16755,32188,651746,574026,2888,159198,213888,116037,144406,496113,130,113,532226,1793389,23958,1,26382,1,0
32,1957,107328,1163,685,349,32775,2196,118298,1851370588,1739188889,354894,582429,74109,1498,152174,183268,99855,149321,467415,19,17,5485586,2046647,61765,1,357,1,0
32,2344,108825,651,331,1952,27447,2143,7286,1111,1739188889,21858,654019,541904,2806,152445,25794,150624,145227,455182,33,24,4641756,2261522,64815,1,3629,1,0
32,2575,115175,556,623,1667,26059,261,9741,10806,1739188889,29222,644403,57739,268,14189,251213,162396,136526,501414,37,27,4473616,2599428,62791,2,48485,1,0
32,974,68792,573,717,1719,2817,2394,3354,1851370588,1739188889,10063,58568,71961,1523,14119,141745,1702,140028,144277,11,10,7059909,106566,375,0,0,1,0
32,12172,248139,7643,20704,22929,20707,1771,12792,11893,17604,38375,698721,434323,3676,466999,470456,12078,452083,497414,75,53,2038552,282013,42857,0,0,1,0
32,8703,210114,498,6018,1494,30271,2084,471,1851370588,1739188889,14131,563548,79551,1134,428933,43998,26561,408521,483012,43,32,241431,74608,71429,0,0,1,0
32,13503,34421,7729,10197,23188,21835,1572,11565,1851370588,1739188889,34694,543894,855855,775,429845,444355,25704,428155,496315,45,27,254919,570661,57627,0,0,1,0
32,13338,334454,8016,8103,24048,31488,1969,13087,1851370588,1739188889,3926,544298,843477,774,418842,418596,631,417249,419183,32,24,2507541,756421,67391,0,0,1,0
32,14376,341099,7508,8203,22525,23195,1791,14343,1851370588,1739188889,43029,546885,833395,82,428637,440334,21602,419815,467898,52,33,2372756,4179,70588,1,421,1,0
32,639,47197,267,392,801,26702,2448,9421,1851370588,1739188889,28264,587409,710669,1545,135327,13551,89,134285,136935,12,11,7381057,58268,53571,0,0,1,0
32,3944,142688,1601,1367,4802,22919,2061,10789,13873,1739188889,32366,644514,577941,2657,225681,302472,147192,138068,52641,168,132,3617893,1825833,6134,6,53257,1,0
32,135,92864,578,774,1733,27586,2267,16223,21632,1739188889,48668,625534,639253,2336,136347,152627,78688,124787,495298,93,83,6878867,1665413,31313,4,34871,1,0
32,589,240942,2799,219,8397,2251,1863,10202,15058,1739188889,30607,609784,684258,2053,38779,302029,152268,132004,493901,135,90,4090874,2286039,44828,5,42119,1,0
32,5466,178488,3416,2545,10247,23389,1971,11515,1851370588,1739188889,34544,691644,484384,3721,300639,322575,158552,153162,495178,63,46,3265704,1885416,68421,5,56694,1,0
32,2157,133585,4,617,12,21439,1885,9958,14767,25858,29875,766443,356206,5941,159043,159576,11911,139822,178148,16,15,6192078,476911,77193,0,0,1,0
32,96,63433,468,595,1404,31165,2563,16188,27532,1739188889,48565,696288,468696,3787,151449,151916,8685,133364,162708,50,48,6605199,387992,4386,1,5276,1,0
32,2327,13347,1151,1169,3452,28306,25,13778,30712,1739188889,41334,647312,555229,2672,151187,18017,97347,142557,495309,44,39,5736737,1782819,5614,2,27816,1,0
32,1097,74067,308,393,923,27243,2286,15665,21253,26247,46994,653332,573933,2936,141416,147114,9904,134822,165099,39,37,6753567,455219,41667,1,30846,1,0
32,3772,162218,1648,1069,4945,21454,1774,14154,15478,10082,42462,656569,547532,2903,166625,258136,140295,133862,504988,78,60,4300062,2465447,41667,3,32835,1,0
32,3335,107986,153,133,4589,24345,1916,1808,40251,1739188889,5424,730599,385338,4478,322543,329451,160622,166268,496445,79,57,3238289,2178697,52542,2,29147,1,0
32,1312,85465,434,639,1302,26762,2268,10135,1851370588,1739188889,30406,735958,381718,4606,149674,153588,16184,132637,182173,42,41,6513741,63843,34884,0,0,1,0
32,823,50652,378,501,1134,23356,2027,1321,2004,15921,39629,791205,294993,6282,175862,162166,21872,133436,185502,44,42,6156434,833552,43396,1,30069,1,0
32,1077,7637,516,562,1548,25151,224,13551,18503,17012,40654,720924,406623,426,140714,140593,4892,13354,148239,25,24,7093756,245133,72973,0,0,1,0
33,388,27713,134,177,401,6802,599,4006,4143,4164,12017,976459,2866,17276,139896,140185,5943,12952,157715,787,786,7134378,301975,179,0,0,1,0
33,464,29424,153,166,459,5455,511,297,3715,3729,891,975425,28601,18308,155809,158676,36722,12699,451682,311,308,6344624,829895,508,0,0,1,0
33,55,37051,229,26,686,10358,937,6058,6958,6631,18175,96018,46741,15852,153981,148333,1852,100915,179611,355,354,6737749,899466,1235,0,0,1,0
33,1713,86531,729,66,2186,14882,1477,644,13562,1357464286,19319,695491,479875,375,151338,211619,115604,141878,464768,60,53,5052317,2134369,625,0,0,1,0
33,6239,217459,2969,3395,8908,24205,1842,12514,13562,1357464286,37542,609025,668614,1996,381409,295748,139946,140944,492212,88,72,348529,2072507,42105,1,7201,1,0
33,2565,120269,943,906,2829,22769,2052,5907,13562,1357464286,17722,635078,605041,2483,147834,236577,117861,141722,405174,55,48,4689049,2121083,53125,0,0,1,0
33,1548,89426,644,385,1933,29709,2263,13374,24902,1357464286,40122,648234,585303,2817,137836,186537,116189,127602,498434,63,57,5775406,2352799,26316,1,10781,1,0
33,12278,2998,7123,9272,2137,26469,1942,17839,12311,1357464286,53518,623747,625506,224,426718,425761,24452,393861,479006,171,147,2441694,480915,30159,0,0,1,0
33,8117,276758,4157,5168,12472,25453,2036,11334,7648,1357464286,34003,61654,638303,2094,378455,303228,13381,127288,472536,79,69,3409639,1998006,59302,1,37156,1,0
33,877,67441,5,574,1501,3129,2721,5276,13562,1357464286,15828,568996,770709,1219,13025,130166,89,128155,131024,11,10,7686044,64859,75,0,0,1,0
33,11792,308369,5651,6989,16953,2743,2274,9764,501,1357464286,29291,539566,869277,695,386606,388178,6004,378502,397694,83,69,2615156,56843,66197,1,39583,1,0
33,1366,101768,521,654,1562,29022,2465,6027,13562,1357464286,18082,564492,782941,1133,131632,134713,10947,122043,159507,30,28,7451672,559093,53731,1,31633,1,0
33,1705,123309,584,908,1751,22398,1948,13241,1332,1357464286,39722,680803,496785,342,137643,138611,4275,132969,148,13,12,7230473,180636,59375,0,0,1,0
33,356,139837,1494,1621,4483,21646,1882,10756,16907,21057,32268,654499,560299,2881,172573,278993,149145,135197,491975,254,188,392851,231391,55274,12,56585,1,0
33,1666,93383,657,788,1971,24083,1953,13462,18968,16084,40387,682361,500872,3512,165116,191212,86753,134239,492871,170,146,5604325,1430035,66667,6,63377,1,0
33,2342,109089,1129,1143,3388,24724,2045,12668,20292,15888,38005,714904,440761,4306,175656,222121,105144,14462,49142,218,196,4657893,1738668,53846,4,517,1,0
33,3416,13494,1404,1624,4213,23066,1745,12345,19955,2333,37034,717461,441039,4485,198113,27063,129265,143741,496187,346,286,3950448,1818178,62147,11,5311,1,0
33,3424,142902,1186,1036,3558,17999,1778,7951,5242,1357464286,23854,666055,527916,3089,167284,253748,154528,140796,487541,32,24,4174063,2338876,70909,1,21002,1,0
33,1384,88632,344,395,1032,23548,1991,12727,22211,1357464286,38181,68318,51985,3664,160677,159615,13011,135631,188823,43,41,6404543,821297,43636,1,25401,1,0
33,1775,103667,588,713,1765,18226,1475,9254,15479,13794,27762,742669,402827,5495,17434,176847,54513,135757,465093,62,57,5841671,1221212,35,1,28922,1,0
33,112,71478,309,454,926,20012,1631,11129,18274,17248,33387,751124,384781,563,156641,156511,11419,139966,185124,54,52,6380687,46491,30189,1,24283,1,0
33,1647,99403,617,641,185,15469,1402,8098,11369,11315,24293,714068,44684,4422,155388,177641,64406,138545,347091,64,56,6033726,1327776,24528,2,1848,1,0
33,2564,134566,908,737,2723,19494,1718,9657,13558,12244,28972,68742,481702,362,157817,201735,116296,137062,49236,66,56,5249023,206126,33929,2,21421,1,0
33,1976,122422,739,806,2216,20587,1773,8735,11787,13951,26204,66306,53688,3076,160038,161857,14353,142273,182871,59,57,6194214,542783,33333,0,0,1,0
33,2267,108078,739,569,2217,20453,1764,10934,17498,15467,32803,748056,362561,4992,175029,237591,12894,149063,491092,110,90,4767727,1797899,15873,3,12358,1,0
33,2195,117937,696,933,2089,18659,1611,10617,15255,15143,3185,737783,422696,5569,164558,209567,99145,117338,440779,65,56,5372894,1644381,26087,0,0,1,0
34,826,57271,244,314,733,6756,71,2401,313,8069,7203,941221,8519,15626,135996,146796,52467,125803,470707,158,155,6936335,134031,17557,1,3342,1,0
34,636,44985,259,306,777,5871,574,2827,3202,4674,8482,947101,82167,19588,139577,141066,6278,13208,159183,123,121,7075908,313094,11,0,0,1,0
34,1251,73673,542,474,1627,4439,579,1482,2228,406,4445,934483,108222,19377,174893,169333,21342,75035,20004,111,106,5888588,118397,26136,1,5343,1,0
34,1726,137912,925,756,2774,9162,907,4037,5087,983,12112,899044,142331,12271,124928,124761,3226,119728,130653,38,37,7992376,238288,2439,0,0,1,0
34,3322,265834,1813,1574,544,1073,1069,3848,4321,10846,11544,862114,21733,10664,125639,124813,4385,114426,135935,38,36,8002965,602788,39216,1,28019,1,0
34,258,2018,14,1137,4201,12833,113,5352,7151,16224,16055,845105,210207,9285,126179,125896,10314,84852,146072,30,28,782299,330268,48889,0,0,1,0
34,1255,97132,617,841,1852,9754,998,2578,3534,6537,7734,875431,190878,12239,125425,128765,1218,122704,170938,36,34,7739668,707918,6667,0,0,1,0
34,1352,107367,642,669,1925,10638,1051,4462,5287,8845,13386,912115,116879,12573,126553,126198,2931,119524,130121,33,32,7939791,237892,52459,0,0,1,0
34,171,137256,719,723,2158,11884,1193,5383,6126,10362,16149,888396,154979,10957,124844,124792,3533,116765,139664,60,57,8025958,3246,23529,2,16659,1,0
34,1358,107753,711,799,2133,16032,1481,6486,7864,20864,19459,922423,98008,12798,12683,126171,275,11886,13021,64,62,7933536,219765,9091,1,76,1,0
34,2881,229674,1459,1548,4377,13153,1237,5753,533,12245,1726,829169,247558,852,124624,125203,3506,11782,136102,48,45,7971359,372229,53247,1,506,1,0
34,453,338362,2068,17,6204,16859,1458,8238,10278,18942,24714,798608,300525,7242,131502,13205,10417,86146,15408,56,51,7469216,545628,18868,1,15345,1,0
34,2713,232503,1338,1665,4015,17831,144,1087,7182,19845,3261,831274,23396,823,11527,117005,8503,106373,132546,27,25,8568926,641608,14815,1,10491,1,0
34,353,264308,1587,1816,476,15184,1533,6766,9085,22307,20299,797404,309295,7583,138732,133696,14732,112316,154128,75,69,7488547,908549,47015,5,60021,1,0
34,1783,139715,768,817,2305,1251,1165,5424,775,14616,16271,901777,128384,11519,125823,12803,9189,111137,149454,159,155,7837127,570268,9353,2,9665,1,0
34,2678,190832,1246,143,3738,11707,1233,4235,6464,136,12706,85831,21093,9937,134759,140746,30896,107886,254708,135,130,7125795,1285452,41104,2,41655,1,0
34,412,300777,1747,1863,524,11211,1176,4628,7396,8932,13885,798184,33088,8072,139792,137406,14445,104736,16383,146,140,7300403,863431,30519,4,27346,1,0
34,2893,207398,1142,1864,3426,15758,1303,793,10494,12021,2379,783665,31722,6675,137721,140414,8278,130553,164379,40,37,7168305,422087,29268,2,14144,1,0
34,2263,172779,1115,1451,3346,10785,1051,4842,7033,14623,14526,909243,118651,11783,129596,130714,1178,119174,183204,63,62,7634559,684466,11321,0,0,1,0
34,3001,230688,1218,1497,3655,11306,1176,4793,71,13794,1438,874327,161683,10011,131757,129571,761,117003,140706,54,51,7687027,547647,16,2,20441,1,0
34,2272,181749,81,1256,243,15819,142,7219,8526,12975,21656,871402,162259,9666,125537,124356,9629,108224,138615,60,59,7999138,693111,2083,0,0,1,0
34,216,164715,1103,1308,331,9462,1026,3588,6103,11496,10763,844447,238376,9277,134017,131198,7239,113413,141662,63,60,7624977,445127,21311,1,9251,1,0
34,224,174853,1032,877,3096,13121,1232,5239,8406,6436,15718,869859,173972,9447,127641,128207,895,116643,142688,43,41,7805459,554162,40678,1,24888,1,0
34,1035,78847,467,571,1401,918,81,3741,5851,9857,11224,929466,86754,12896,131552,131129,3269,125599,13683,47,46,761816,201508,14286,0,0,1,0
34,2473,183075,1188,1352,3563,13467,1215,6117,11419,12587,1835,839964,224173,8194,126694,136555,35128,112843,243697,60,56,7401779,1444148,10417,2,12204,1,0
34,1504,126624,636,702,1908,11673,1099,6175,722,12125,18525,885457,166392,11007,113106,118535,12189,108178,168712,50,49,8419746,86255,25862,0,0,1,0
35,424,21307,225,246,676,3299,3,1807,1868,2248,5421,981712,23621,20154,198884,198873,3526,172828,222645,575,574,5028984,99632,5863,0,0,1,0
35,281,13465,144,169,431,2468,222,124,155,1981,3721,99349,6656,23049,209322,209015,2832,197047,216409,351,350,4784573,67184,452,0,0,1,0
35,589,24099,267,284,802,2171,223,1089,1281,151,3268,984343,21734,25526,244353,244455,11771,182338,325324,497,495,4089033,211144,5607,0,0,1,0
35,2931,157967,1607,876,4822,7811,717,3741,4497,5691,11224,905208,142708,13078,179872,186367,15164,175608,227658,45,44,5390213,406234,13793,0,0,1,0
35,1707,9156,808,89,2424,7836,745,2785,3725,5961,8355,944391,6839,13902,184495,184253,4752,178205,19277,32,31,5364601,317035,51429,0,0,1,0
35,1077,57894,562,567,1686,7017,646,3171,4896,7518,9513,925105,92673,13163,185543,174251,30636,8778,199606,26,24,5373914,107413,70588,1,3439,1,0
35,2361,130544,1343,1412,4029,9095,901,4266,546,6776,12799,872874,199013,11597,179738,180933,11647,16359,218174,43,42,5529796,368557,6129,0,0,1,0
35,1049,62616,509,416,1526,6656,574,3312,357,4488,9937,917717,103602,12087,178101,158025,36884,79912,191204,34,32,5968273,1294464,40476,1,4324,1,0
35,1638,91507,733,74,2198,9676,9,4858,6082,9206,14573,899087,125694,10687,176444,179319,11043,158806,209663,64,62,5585322,369283,45588,1,25131,1,0
35,2325,130933,101,1316,3031,11346,1059,5484,6512,12038,16453,874964,183207,10642,173945,177602,14986,156447,210041,65,63,563067,471989,21739,1,9593,1,0
35,3585,203342,1714,122,5141,12731,1118,5979,8312,103,17938,843273,226325,9059,173692,175658,11862,162669,209582,38,35,5671794,519953,47826,1,27173,1,0
35,3512,184804,1772,1837,5315,15586,1565,7427,10943,19376,22282,835538,220521,7972,195038,192411,20783,147437,221178,62,60,5262161,718277,2381,1,4869,1,0
35,4601,251049,2444,2208,7331,17537,1719,9067,9758,13883,272,857865,199592,9064,183581,185729,20102,153047,233338,33,32,5456544,572705,26923,0,0,1,0
35,3052,131686,1221,1187,3663,12722,1059,4443,6923,11258,1333,856683,206469,9798,216379,23509,72936,140082,452533,168,157,4315366,1186472,36842,6,44193,1,0
